epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,31309.7,1.76932,1.75561,1.39192,0.92522,0.31818,0.48658,0.26194,1.82552,1.81131,1.37519,0.0011552,0.0011552,0.0011552
66,31761.8,1.72346,1.74629,1.36846,0.58691,0.68182,0.62729,0.36521,1.72266,1.55261,1.30152,0.001142,0.001142,0.001142
67,32220.8,1.68942,1.68555,1.33489,0.61786,0.68182,0.63928,0.35309,1.70152,1.51798,1.33815,0.0011288,0.0011288,0.0011288
68,32674.8,1.72154,1.70718,1.36993,0.75355,0.41749,0.54736,0.29175,1.73817,1.64508,1.37246,0.0011156,0.0011156,0.0011156
69,33137.5,1.72083,1.76756,1.35516,0.76263,0.54545,0.61051,0.32486,1.70978,1.54503,1.33901,0.0011024,0.0011024,0.0011024
70,33593.9,1.71489,1.68826,1.35465,0.75039,0.59091,0.65512,0.32458,1.81949,1.54095,1.39913,0.0010892,0.0010892,0.0010892
71,34053.1,1.70984,1.7034,1.35583,0.55936,0.59091,0.51584,0.23448,1.89738,1.64793,1.42163,0.001076,0.001076,0.001076
72,34512.7,1.71467,1.70376,1.35559,0.6032,0.62232,0.54852,0.29216,1.726,1.54655,1.35282,0.0010628,0.0010628,0.0010628
73,34972.1,1.6842,1.64305,1.35423,0.73585,0.63329,0.56833,0.22618,1.92957,1.598,1.4311,0.0010496,0.0010496,0.0010496
74,35425.7,1.68822,1.6725,1.34372,0.61109,0.64304,0.61114,0.34872,1.66596,1.5305,1.29888,0.0010364,0.0010364,0.0010364
75,35884.5,1.68636,1.63175,1.3514,0.61472,0.59091,0.53152,0.28635,1.78308,1.60246,1.3723,0.0010232,0.0010232,0.0010232
76,36341.1,1.66612,1.61073,1.35055,0.58871,0.58578,0.51607,0.24714,1.90026,1.50323,1.39904,0.00101,0.00101,0.00101
77,36802.1,1.66432,1.58985,1.34307,0.7268,0.59091,0.66459,0.38811,1.66248,1.28407,1.30424,0.0009968,0.0009968,0.0009968
78,37257.5,1.65435,1.61552,1.31818,0.73417,0.54545,0.57661,0.28455,1.72846,1.55958,1.34419,0.0009836,0.0009836,0.0009836
79,37720,1.65182,1.61269,1.33256,0.40274,0.59091,0.49898,0.229,1.99071,1.62056,1.46183,0.0009704,0.0009704,0.0009704
